id,about,title,estado,estado_estacion,address 1,tipo_via_1,address 2,tipo_via_2,tipo_equipamiento,bicis_disponibles,anclajes_disponibles,longitud,latitud,last_updated,description,descripcion,icon
https://www.zaragoza.es/sede/servicio/urbanismo-infraestructuras/estacion-bicicleta/106,http://www.zaragoza.es/ciudad/viapublica/movilidad/bici/detalle_Bizi?oid=106,C/ Arzobispo Morcillo - C/ Fernando de Antequera,OPN,http://vocab.linkeddata.es/datosabiertos/kos/transporte/bicicleta-publica/tipo-estado-estacion/operativa, Arzobispo Morcillo ,Calle, Fernando de Antequera,Calle,http://vocab.linkeddata.es/datosabiertos/kos/urbanismo-infraestructuras/equipamiento/tipo-equipamiento/estacion-de-bicicletas,16,5,-0.8905562529008293,41.63765263096774,2022-03-08T23:48:15Z,<ul><li>Estado: Operativa</li><li>Bicis disponibles: 16</li><li>Anclajes disponibles: 5</li></ul><p>Actualizado: 23:48</p>,Datos de la estación bizi C/ Arzobispo Morcillo - C/ Fernando de Antequera,www.zaragoza.es/contenidos/iconos/bizi/conbicis.png
https://www.zaragoza.es/sede/servicio/urbanismo-infraestructuras/estacion-bicicleta/105,http://www.zaragoza.es/ciudad/viapublica/movilidad/bici/detalle_Bizi?oid=105,C/ Doctor Horno - C/ Madre Sacramento,OPN,http://vocab.linkeddata.es/datosabiertos/kos/transporte/bicicleta-publica/tipo-estado-estacion/operativa, Doctor Horno ,Calle, Madre Sacramento,Calle,http://vocab.linkeddata.es/datosabiertos/kos/urbanismo-infraestructuras/equipamiento/tipo-equipamiento/estacion-de-bicicletas,2,17,-0.8910110881666126,41.649425722427104,2022-03-08T23:48:15Z,<ul><li>Estado: Operativa</li><li>Bicis disponibles: 2</li><li>Anclajes disponibles: 17</li></ul><p>Actualizado: 23:48</p>,Datos de la estación bizi C/ Doctor Horno - C/ Madre Sacramento,www.zaragoza.es/contenidos/iconos/bizi/conbicis.png
https://www.zaragoza.es/sede/servicio/urbanismo-infraestructuras/estacion-bicicleta/104,http://www.zaragoza.es/ciudad/viapublica/movilidad/bici/detalle_Bizi?oid=104,C/ Madre Rafols - Esquina D.G.A.,OPN,http://vocab.linkeddata.es/datosabiertos/kos/transporte/bicicleta-publica/tipo-estado-estacion/operativa, Madre Rafols ,Calle, D.G.A.,Esquina,http://vocab.linkeddata.es/datosabiertos/kos/urbanismo-infraestructuras/equipamiento/tipo-equipamiento/estacion-de-bicicletas,11,10,-0.8895400150663142,41.65348573628704,2022-03-08T23:48:15Z,<ul><li>Estado: Operativa</li><li>Bicis disponibles: 11</li><li>Anclajes disponibles: 10</li></ul><p>Actualizado: 23:48</p>,Datos de la estación bizi C/ Madre Rafols - Esquina D.G.A.,www.zaragoza.es/contenidos/iconos/bizi/conbicis.png
https://www.zaragoza.es/sede/servicio/urbanismo-infraestructuras/estacion-bicicleta/103,http://www.zaragoza.es/ciudad/viapublica/movilidad/bici/detalle_Bizi?oid=103,C/ Lacarra de Miguel - C/ San Vicente Martir,OPN,http://vocab.linkeddata.es/datosabiertos/kos/transporte/bicicleta-publica/tipo-estado-estacion/operativa, Lacarra de Miguel ,Calle, San Vicente Martir,Calle,http://vocab.linkeddata.es/datosabiertos/kos/urbanismo-infraestructuras/equipamiento/tipo-equipamiento/estacion-de-bicicletas,7,13,-0.8817090628114195,41.644703586977094,2022-03-08T23:48:15Z,<ul><li>Estado: Operativa</li><li>Bicis disponibles: 7</li><li>Anclajes disponibles: 13</li></ul><p>Actualizado: 23:48</p>,Datos de la estación bizi C/ Lacarra de Miguel - C/ San Vicente Martir,www.zaragoza.es/contenidos/iconos/bizi/conbicis.png
https://www.zaragoza.es/sede/servicio/urbanismo-infraestructuras/estacion-bicicleta/102,http://www.zaragoza.es/ciudad/viapublica/movilidad/bici/detalle_Bizi?oid=102,C/ Pedro Joaquín Soler - Coso,OPN,http://vocab.linkeddata.es/datosabiertos/kos/transporte/bicicleta-publica/tipo-estado-estacion/operativa, Pedro Joaquín Soler ,Calle,,Coso,http://vocab.linkeddata.es/datosabiertos/kos/urbanismo-infraestructuras/equipamiento/tipo-equipamiento/estacion-de-bicicletas,1,20,-0.8778279304764041,41.65123159281204,2022-03-08T23:48:15Z,<ul><li>Estado: Operativa</li><li>Bicis disponibles: 1</li><li>Anclajes disponibles: 20</li></ul><p>Actualizado: 23:48</p>,Datos de la estación bizi C/ Pedro Joaquín Soler - Coso,www.zaragoza.es/contenidos/iconos/bizi/conbicis.png
https://www.zaragoza.es/sede/servicio/urbanismo-infraestructuras/estacion-bicicleta/101,http://www.zaragoza.es/ciudad/viapublica/movilidad/bici/detalle_Bizi?oid=101,C/ Doctor Iranzo -  C/ Escultor Benlliure,OPN,http://vocab.linkeddata.es/datosabiertos/kos/transporte/bicicleta-publica/tipo-estado-estacion/operativa, Doctor Iranzo ,Calle, Escultor Benlliure,Calle,http://vocab.linkeddata.es/datosabiertos/kos/urbanismo-infraestructuras/equipamiento/tipo-equipamiento/estacion-de-bicicletas,9,12,-0.8635188065232069,41.64990142803142,2022-03-08T23:48:15Z,<ul><li>Estado: Operativa</li><li>Bicis disponibles: 9</li><li>Anclajes disponibles: 12</li></ul><p>Actualizado: 23:48</p>,Datos de la estación bizi C/ Doctor Iranzo -  C/ Escultor Benlliure,www.zaragoza.es/contenidos/iconos/bizi/conbicis.png
https://www.zaragoza.es/sede/servicio/urbanismo-infraestructuras/estacion-bicicleta/100,http://www.zaragoza.es/ciudad/viapublica/movilidad/bici/detalle_Bizi?oid=100,PLAZA DEL CARMEN,OPN,http://vocab.linkeddata.es/datosabiertos/kos/transporte/bicicleta-publica/tipo-estado-estacion/operativa, DEL CARMEN,Plaza,,desconocido,http://vocab.linkeddata.es/datosabiertos/kos/urbanismo-infraestructuras/equipamiento/tipo-equipamiento/estacion-de-bicicletas,17,2,-0.8846950032216729,41.650942665112474,2022-03-08T23:48:15Z,<ul><li>Estado: Operativa</li><li>Bicis disponibles: 17</li><li>Anclajes disponibles: 2</li></ul><p>Actualizado: 23:48</p>,Datos de la estación bizi PLAZA DEL CARMEN,www.zaragoza.es/contenidos/iconos/bizi/conbicis.png
https://www.zaragoza.es/sede/servicio/urbanismo-infraestructuras/estacion-bicicleta/099,http://www.zaragoza.es/ciudad/viapublica/movilidad/bici/detalle_Bizi?oid=099,Plaza de Santa Engracia,OPN,http://vocab.linkeddata.es/datosabiertos/kos/transporte/bicicleta-publica/tipo-estado-estacion/operativa, de Santa Engracia,Plaza,,desconocido,http://vocab.linkeddata.es/datosabiertos/kos/urbanismo-infraestructuras/equipamiento/tipo-equipamiento/estacion-de-bicicletas,6,15,-0.8832230137729916,41.649181636241096,2022-03-08T23:48:15Z,<ul><li>Estado: Operativa</li><li>Bicis disponibles: 6</li><li>Anclajes disponibles: 15</li></ul><p>Actualizado: 23:48</p>,Datos de la estación bizi Plaza de Santa Engracia,www.zaragoza.es/contenidos/iconos/bizi/conbicis.png
https://www.zaragoza.es/sede/servicio/urbanismo-infraestructuras/estacion-bicicleta/098,http://www.zaragoza.es/ciudad/viapublica/movilidad/bici/detalle_Bizi?oid=098,Glorieta Sasera - Pº Damas,OPN,http://vocab.linkeddata.es/datosabiertos/kos/transporte/bicicleta-publica/tipo-estado-estacion/operativa, Sasera ,Glorieta, Damas,Paseo,http://vocab.linkeddata.es/datosabiertos/kos/urbanismo-infraestructuras/equipamiento/tipo-equipamiento/estacion-de-bicicletas,1,19,-0.8851760795509048,41.64595963375309,2022-03-08T23:48:15Z,<ul><li>Estado: Operativa</li><li>Bicis disponibles: 1</li><li>Anclajes disponibles: 19</li></ul><p>Actualizado: 23:48</p>,Datos de la estación bizi Glorieta Sasera - Pº Damas,www.zaragoza.es/contenidos/iconos/bizi/conbicis.png
https://www.zaragoza.es/sede/servicio/urbanismo-infraestructuras/estacion-bicicleta/097,http://www.zaragoza.es/ciudad/viapublica/movilidad/bici/detalle_Bizi?oid=097,Pº Constitución - C/ Mefisto,OPN,http://vocab.linkeddata.es/datosabiertos/kos/transporte/bicicleta-publica/tipo-estado-estacion/operativa, Constitución ,Paseo, Mefisto,Calle,http://vocab.linkeddata.es/datosabiertos/kos/urbanismo-infraestructuras/equipamiento/tipo-equipamiento/estacion-de-bicicletas,12,9,-0.8803670088478561,41.64753159319185,2022-03-08T23:48:15Z,<ul><li>Estado: Operativa</li><li>Bicis disponibles: 12</li><li>Anclajes disponibles: 9</li></ul><p>Actualizado: 23:48</p>,Datos de la estación bizi Pº Constitución - C/ Mefisto,www.zaragoza.es/contenidos/iconos/bizi/conbicis.png
https://www.zaragoza.es/sede/servicio/urbanismo-infraestructuras/estacion-bicicleta/096,http://www.zaragoza.es/ciudad/viapublica/movilidad/bici/detalle_Bizi?oid=096,Pº de la Mina - C/ Pomarón,OPN,http://vocab.linkeddata.es/datosabiertos/kos/transporte/bicicleta-publica/tipo-estado-estacion/operativa, de la Mina ,Paseo, Pomarón,Calle,http://vocab.linkeddata.es/datosabiertos/kos/urbanismo-infraestructuras/equipamiento/tipo-equipamiento/estacion-de-bicicletas,10,11,-0.8773229714968913,41.64801256374145,2022-03-08T23:48:15Z,<ul><li>Estado: Operativa</li><li>Bicis disponibles: 10</li><li>Anclajes disponibles: 11</li></ul><p>Actualizado: 23:48</p>,Datos de la estación bizi Pº de la Mina - C/ Pomarón,www.zaragoza.es/contenidos/iconos/bizi/conbicis.png
https://www.zaragoza.es/sede/servicio/urbanismo-infraestructuras/estacion-bicicleta/095,http://www.zaragoza.es/ciudad/viapublica/movilidad/bici/detalle_Bizi?oid=095,Pº Longares - C/ Fuendejalón,OPN,http://vocab.linkeddata.es/datosabiertos/kos/transporte/bicicleta-publica/tipo-estado-estacion/operativa, Longares ,Paseo, Fuendejalón,Calle,http://vocab.linkeddata.es/datosabiertos/kos/urbanismo-infraestructuras/equipamiento/tipo-equipamiento/estacion-de-bicicletas,16,5,-0.8653636959050023,41.65895951427415,2022-03-08T23:48:15Z,<ul><li>Estado: Operativa</li><li>Bicis disponibles: 16</li><li>Anclajes disponibles: 5</li></ul><p>Actualizado: 23:48</p>,Datos de la estación bizi Pº Longares - C/ Fuendejalón,www.zaragoza.es/contenidos/iconos/bizi/conbicis.png
https://www.zaragoza.es/sede/servicio/urbanismo-infraestructuras/estacion-bicicleta/094,http://www.zaragoza.es/ciudad/viapublica/movilidad/bici/detalle_Bizi?oid=094,Avda. Mª Zambrano - C/ Padre Marcellán Mayayo,OPN,http://vocab.linkeddata.es/datosabiertos/kos/transporte/bicicleta-publica/tipo-estado-estacion/operativa, Mª Zambrano ,Avenida, Padre Marcellán Mayayo,Calle,http://vocab.linkeddata.es/datosabiertos/kos/urbanismo-infraestructuras/equipamiento/tipo-equipamiento/estacion-de-bicicletas,8,12,-0.8836538025809216,41.66419675095781,2022-03-08T23:48:15Z,<ul><li>Estado: Operativa</li><li>Bicis disponibles: 8</li><li>Anclajes disponibles: 12</li></ul><p>Actualizado: 23:48</p>,Datos de la estación bizi Avda. Mª Zambrano - C/ Padre Marcellán Mayayo,www.zaragoza.es/contenidos/iconos/bizi/conbicis.png
https://www.zaragoza.es/sede/servicio/urbanismo-infraestructuras/estacion-bicicleta/093,http://www.zaragoza.es/ciudad/viapublica/movilidad/bici/detalle_Bizi?oid=093,C/ Monasterio de Samos - C/ Monasterio de Poblet,OPN,http://vocab.linkeddata.es/datosabiertos/kos/transporte/bicicleta-publica/tipo-estado-estacion/operativa, Monasterio de Samos ,Calle, Monasterio de Poblet,Calle,http://vocab.linkeddata.es/datosabiertos/kos/urbanismo-infraestructuras/equipamiento/tipo-equipamiento/estacion-de-bicicletas,1,18,-0.8717349691210406,41.6442624757193,2022-03-08T23:48:15Z,<ul><li>Estado: Operativa</li><li>Bicis disponibles: 1</li><li>Anclajes disponibles: 18</li></ul><p>Actualizado: 23:48</p>,Datos de la estación bizi C/ Monasterio de Samos - C/ Monasterio de Poblet,www.zaragoza.es/contenidos/iconos/bizi/conbicis.png
https://www.zaragoza.es/sede/servicio/urbanismo-infraestructuras/estacion-bicicleta/092,http://www.zaragoza.es/ciudad/viapublica/movilidad/bici/detalle_Bizi?oid=092,C/ San Juan de la Cruz - C/ Manuel Lasala,OPN,http://vocab.linkeddata.es/datosabiertos/kos/transporte/bicicleta-publica/tipo-estado-estacion/operativa, San Juan de la Cruz ,Calle, Manuel Lasala,Calle,http://vocab.linkeddata.es/datosabiertos/kos/urbanismo-infraestructuras/equipamiento/tipo-equipamiento/estacion-de-bicicletas,10,11,-0.8901912050572632,41.64072564961532,2022-03-08T23:48:15Z,<ul><li>Estado: Operativa</li><li>Bicis disponibles: 10</li><li>Anclajes disponibles: 11</li></ul><p>Actualizado: 23:48</p>,Datos de la estación bizi C/ San Juan de la Cruz - C/ Manuel Lasala,www.zaragoza.es/contenidos/iconos/bizi/conbicis.png
https://www.zaragoza.es/sede/servicio/urbanismo-infraestructuras/estacion-bicicleta/091,http://www.zaragoza.es/ciudad/viapublica/movilidad/bici/detalle_Bizi?oid=091,Plaza San Francisco - La Salle,OPN,http://vocab.linkeddata.es/datosabiertos/kos/transporte/bicicleta-publica/tipo-estado-estacion/operativa, San Francisco ,Plaza, Salle,desconocido,http://vocab.linkeddata.es/datosabiertos/kos/urbanismo-infraestructuras/equipamiento/tipo-equipamiento/estacion-de-bicicletas,1,19,-0.8944672443276791,41.64098369781958,2022-03-08T23:48:15Z,<ul><li>Estado: Operativa</li><li>Bicis disponibles: 1</li><li>Anclajes disponibles: 19</li></ul><p>Actualizado: 23:48</p>,Datos de la estación bizi Plaza San Francisco - La Salle,www.zaragoza.es/contenidos/iconos/bizi/conbicis.png
https://www.zaragoza.es/sede/servicio/urbanismo-infraestructuras/estacion-bicicleta/090,http://www.zaragoza.es/ciudad/viapublica/movilidad/bici/detalle_Bizi?oid=090,C/ Bretón - C/ San Antonio Mª Claret,OPN,http://vocab.linkeddata.es/datosabiertos/kos/transporte/bicicleta-publica/tipo-estado-estacion/operativa, Bretón ,Calle, San Antonio Mª Claret,Calle,http://vocab.linkeddata.es/datosabiertos/kos/urbanismo-infraestructuras/equipamiento/tipo-equipamiento/estacion-de-bicicletas,14,7,-0.8952702049210655,41.64427973075851,2022-03-08T23:48:15Z,<ul><li>Estado: Operativa</li><li>Bicis disponibles: 14</li><li>Anclajes disponibles: 7</li></ul><p>Actualizado: 23:48</p>,Datos de la estación bizi C/ Bretón - C/ San Antonio Mª Claret,www.zaragoza.es/contenidos/iconos/bizi/conbicis.png
https://www.zaragoza.es/sede/servicio/urbanismo-infraestructuras/estacion-bicicleta/089,http://www.zaragoza.es/ciudad/viapublica/movilidad/bici/detalle_Bizi?oid=089,Pº Echegaray y Caballero - C/ Postigo del Ebro,OPN,http://vocab.linkeddata.es/datosabiertos/kos/transporte/bicicleta-publica/tipo-estado-estacion/operativa, Echegaray y Caballero ,Paseo, Postigo del Ebro,Calle,http://vocab.linkeddata.es/datosabiertos/kos/urbanismo-infraestructuras/equipamiento/tipo-equipamiento/estacion-de-bicicletas,1,19,-0.8858529095124769,41.65827273141642,2022-03-08T23:48:15Z,<ul><li>Estado: Operativa</li><li>Bicis disponibles: 1</li><li>Anclajes disponibles: 19</li></ul><p>Actualizado: 23:48</p>,Datos de la estación bizi Pº Echegaray y Caballero - C/ Postigo del Ebro,www.zaragoza.es/contenidos/iconos/bizi/conbicis.png
https://www.zaragoza.es/sede/servicio/urbanismo-infraestructuras/estacion-bicicleta/088,http://www.zaragoza.es/ciudad/viapublica/movilidad/bici/detalle_Bizi?oid=088,Avda. Navarra - C/ Alagón,OPN,http://vocab.linkeddata.es/datosabiertos/kos/transporte/bicicleta-publica/tipo-estado-estacion/operativa, Navarra ,Avenida, Alagón,Calle,http://vocab.linkeddata.es/datosabiertos/kos/urbanismo-infraestructuras/equipamiento/tipo-equipamiento/estacion-de-bicicletas,14,7,-0.9060941520607634,41.65543793011902,2022-03-08T23:48:15Z,<ul><li>Estado: Operativa</li><li>Bicis disponibles: 14</li><li>Anclajes disponibles: 7</li></ul><p>Actualizado: 23:48</p>,Datos de la estación bizi Avda. Navarra - C/ Alagón,www.zaragoza.es/contenidos/iconos/bizi/conbicis.png
https://www.zaragoza.es/sede/servicio/urbanismo-infraestructuras/estacion-bicicleta/087,http://www.zaragoza.es/ciudad/viapublica/movilidad/bici/detalle_Bizi?oid=087,Pº Mª Agustín - C/ de la Aljafería,OPN,http://vocab.linkeddata.es/datosabiertos/kos/transporte/bicicleta-publica/tipo-estado-estacion/operativa, Mª Agustín ,Paseo, de la Aljafería,Calle,http://vocab.linkeddata.es/datosabiertos/kos/urbanismo-infraestructuras/equipamiento/tipo-equipamiento/estacion-de-bicicletas,2,18,-0.8937480048057299,41.65711280852871,2022-03-08T23:48:15Z,<ul><li>Estado: Operativa</li><li>Bicis disponibles: 2</li><li>Anclajes disponibles: 18</li></ul><p>Actualizado: 23:48</p>,Datos de la estación bizi Pº Mª Agustín - C/ de la Aljafería,www.zaragoza.es/contenidos/iconos/bizi/conbicis.png
https://www.zaragoza.es/sede/servicio/urbanismo-infraestructuras/estacion-bicicleta/086,http://www.zaragoza.es/ciudad/viapublica/movilidad/bici/detalle_Bizi?oid=086,Avda. Almozara - CDM Almozara,OPN,http://vocab.linkeddata.es/datosabiertos/kos/transporte/bicicleta-publica/tipo-estado-estacion/operativa, Almozara ,Avenida, Almozara,CDM,http://vocab.linkeddata.es/datosabiertos/kos/urbanismo-infraestructuras/equipamiento/tipo-equipamiento/estacion-de-bicicletas,6,15,-0.899045968471988,41.663282911272475,2022-03-08T23:48:15Z,<ul><li>Estado: Operativa</li><li>Bicis disponibles: 6</li><li>Anclajes disponibles: 15</li></ul><p>Actualizado: 23:48</p>,Datos de la estación bizi Avda. Almozara - CDM Almozara,www.zaragoza.es/contenidos/iconos/bizi/conbicis.png
https://www.zaragoza.es/sede/servicio/urbanismo-infraestructuras/estacion-bicicleta/085,http://www.zaragoza.es/ciudad/viapublica/movilidad/bici/detalle_Bizi?oid=085,C/ Pablo Gargallo - C/ Jardines de Atenas,OPN,http://vocab.linkeddata.es/datosabiertos/kos/transporte/bicicleta-publica/tipo-estado-estacion/operativa, Pablo Gargallo ,Calle, Jardines de Atenas,Calle,http://vocab.linkeddata.es/datosabiertos/kos/urbanismo-infraestructuras/equipamiento/tipo-equipamiento/estacion-de-bicicletas,7,14,-0.9040180351620486,41.66208595643975,2022-03-08T23:48:15Z,<ul><li>Estado: Operativa</li><li>Bicis disponibles: 7</li><li>Anclajes disponibles: 14</li></ul><p>Actualizado: 23:48</p>,Datos de la estación bizi C/ Pablo Gargallo - C/ Jardines de Atenas,www.zaragoza.es/contenidos/iconos/bizi/conbicis.png
https://www.zaragoza.es/sede/servicio/urbanismo-infraestructuras/estacion-bicicleta/084,http://www.zaragoza.es/ciudad/viapublica/movilidad/bici/detalle_Bizi?oid=084,Avda. Majas de Goya - C/ La Fragua,OPN,http://vocab.linkeddata.es/datosabiertos/kos/transporte/bicicleta-publica/tipo-estado-estacion/operativa, Majas de Goya ,Avenida, La Fragua,Calle,http://vocab.linkeddata.es/datosabiertos/kos/urbanismo-infraestructuras/equipamiento/tipo-equipamiento/estacion-de-bicicletas,9,11,-0.8775143854730195,41.686614847866025,2022-03-08T23:48:15Z,<ul><li>Estado: Operativa</li><li>Bicis disponibles: 9</li><li>Anclajes disponibles: 11</li></ul><p>Actualizado: 23:48</p>,Datos de la estación bizi Avda. Majas de Goya - C/ La Fragua,www.zaragoza.es/contenidos/iconos/bizi/conbicis.png
https://www.zaragoza.es/sede/servicio/urbanismo-infraestructuras/estacion-bicicleta/083,http://www.zaragoza.es/ciudad/viapublica/movilidad/bici/detalle_Bizi?oid=083,Avda. Majas de Goya - Eroski,OPN,http://vocab.linkeddata.es/datosabiertos/kos/transporte/bicicleta-publica/tipo-estado-estacion/operativa, Majas de Goya ,Avenida,Eroski,desconocido,http://vocab.linkeddata.es/datosabiertos/kos/urbanismo-infraestructuras/equipamiento/tipo-equipamiento/estacion-de-bicicletas,11,10,-0.8743583543788794,41.68656981337383,2022-03-08T23:48:15Z,<ul><li>Estado: Operativa</li><li>Bicis disponibles: 11</li><li>Anclajes disponibles: 10</li></ul><p>Actualizado: 23:48</p>,Datos de la estación bizi Avda. Majas de Goya - Eroski,www.zaragoza.es/contenidos/iconos/bizi/conbicis.png
https://www.zaragoza.es/sede/servicio/urbanismo-infraestructuras/estacion-bicicleta/082,http://www.zaragoza.es/ciudad/viapublica/movilidad/bici/detalle_Bizi?oid=082,C/ Los Leñadores - Avda. Academia Gral. Militar,OPN,http://vocab.linkeddata.es/datosabiertos/kos/transporte/bicicleta-publica/tipo-estado-estacion/operativa, Los Leñadores ,Calle, Academia Gral. Militar,Avenida,http://vocab.linkeddata.es/datosabiertos/kos/urbanismo-infraestructuras/equipamiento/tipo-equipamiento/estacion-de-bicicletas,9,12,-0.8712443418838772,41.68539277108614,2022-03-08T23:48:15Z,<ul><li>Estado: Operativa</li><li>Bicis disponibles: 9</li><li>Anclajes disponibles: 12</li></ul><p>Actualizado: 23:48</p>,Datos de la estación bizi C/ Los Leñadores - Avda. Academia Gral. Militar,www.zaragoza.es/contenidos/iconos/bizi/conbicis.png
https://www.zaragoza.es/sede/servicio/urbanismo-infraestructuras/estacion-bicicleta/081,http://www.zaragoza.es/ciudad/viapublica/movilidad/bici/detalle_Bizi?oid=081,Plaza Tauromaquia - Avda. Academia Gral. Militar,OPN,http://vocab.linkeddata.es/datosabiertos/kos/transporte/bicicleta-publica/tipo-estado-estacion/operativa, Tauromaquia ,Plaza, Academia Gral. Militar,Avenida,http://vocab.linkeddata.es/datosabiertos/kos/urbanismo-infraestructuras/equipamiento/tipo-equipamiento/estacion-de-bicicletas,8,13,-0.8712523898229484,41.68241074942987,2022-03-08T23:48:15Z,<ul><li>Estado: Operativa</li><li>Bicis disponibles: 8</li><li>Anclajes disponibles: 13</li></ul><p>Actualizado: 23:48</p>,Datos de la estación bizi Plaza Tauromaquia - Avda. Academia Gral. Militar,www.zaragoza.es/contenidos/iconos/bizi/conbicis.png
